Word Order,Frequency_SSJ,Example_Sentence_SSJ,Frequency_SST,Example_Sentence_SST
VSVSO,3.0,"Sedaj je že dokončno znano , da v nadaljevanju prvenstva v vratih ne bo več Pejkoviča - če bo vse po sreči , ga bo",2.0,pa pravi [name:personal] pa daj saj ena številka ti pa še viška
VSVSOSV,1.0,"obstaja konkurenca in na trgu ni ovir , ki bi jih oni lahko odpravili oziroma so za to pristojni ?",0.0,0
VSVSOV,1.0,"Na morju je za meter do dva "" marete od juga "" , ki očitno piha nekje drugje , in vsi tekmeci so nama nekako odpluli .",2.0,ali je pa pol še tisto a veš da en to naredi pol pa
VSVSOVO,1.0,"poročali s prenovljenega štadiona , medtem ko domače ORF ni bilo še niti blizu - a posebni vlaki za obiskovalce iz Salzburga in Innsbrucka naj bi Avstrijcem vendarle približali to športno panogo .",1.0,t- tudi mogoče tudi mogoče zaradi tega če bosta res šla vidva v dvoboj da imaš pač ti prednost da lahko ne izbereš način dvoboja ne
VSVSOVOO,0.0,0,1.0,je tudi ta eem grit po angleško ko rečejo koliko je pomembno in tudi nekaj kar se mogoče e študentom v Sloveniji Srbiji in tako naprej ne zdi Američane pa to res
VSVSOVOVO,1.0,"Kakor navaja uprava za kulturno dediščino , namerava država svoje spomenike postopoma obnoviti in jim nameniti primerno funkcijo .",0.0,0
VSVSOVS,3.0,"V 82. členu se doda nov drugi odstavek , ki se glasi : "" Zavezanec , ki se mu ugotavlja dobiček z upoštevanjem normiranih odhodkov ,",0.0,0
VSVSOVV,1.0,"Če bi obveljalo določilo o nadmorski višini , bi se namreč dogajalo , da gostinci v Kostanjevici , Šentjerneju , Čatežu ob Savi in drugih nižinskih krajih cvička ne bi smeli več točiti .",0.0,0
VSVSOVVOOVS,0.0,0,1.0,ker recimo to da ima posameznik elektronski naslov in pametni telefon še tudi ne pomeni da suvereno ali pa funkcionalno pismeno opravlja komunikacijo preko spleta tako da nas na tem področju čaka vse skupaj še nekaj dela
VSVSOVVV,0.0,0,1.0,veliko je teh akcij ki pripomorejo da tudi tisti ki si sicer res nič ne morejo privoščiti da dobijo
VSVSS,5.0,"piše , da se služenje vojaškega roka lahko odloži , če je vojaški obveznik edini hranilec družine , zaradi tega pa bi njegova družina",2.0,no in recimo če bi kaj takega se danes zgodilo eee bi bilo to nezaslišano policija bi
VSVSSO,0.0,0,1.0,dobi ker ga enostavno ni več ker so bakterije zelo odporne ali je pa antibiotik tak da je slabše učinkovit da je preveč bolniku škodljiv in in podobno
VSVSSOV,0.0,0,1.0,recimo pri nas ali pa na Švedskem kjer so razmere zelo urejene in na ta način vidimo da seveda ti vložki niso zadostni kljub temu da smo mi nekako navajeni pač eee te stvari obvladovati na neki skromnejši eee način
VSVSSOVV,0.0,0,1.0,ampak na podlagi teh e pritožb potem e dejansko ocenjuje še e komisija na drugi stopnji se pravi da je nekako zagotovljen e strokovni e pregled in e tudi če slučajno neka zdravniška komisija kaj spregleda je potem na drugi stopnji
VSVSSVO,1.0,"Če je udeležencev več , pa nastopijo težave zaradi omejenih hotelskih zmogljivosti , saj Ljubljana nima dovolj sob za prenočitev dva tisoč gostov .",0.0,0
VSVSV,7.0,"Danes je v domu 224 učencev , ki tako kot vsa ta leta dokazujejo , da so gojenci doma postali močnejše osebnosti in uspešnejši učenci .",7.0,in je kar zabavno pogledati kako oni tekmujejo med sabo pa en se en pada pol pa
VSVSVO,9.0,"Na okvir se prilepi gaza , zato mora biti njegova površina čista in dovolj hrapava , da omogoči dobro oprijemanje .",2.0,pa ne vem no kaj je to z- kaj je to z [name:personal] sploh njega nisem
VSVSVOO,1.0,"O podvrženosti prava potrebam dnevne notranje politike po Golobičevih besedah priča ne le ta tožba , marveč tudi pismo Petra Jambreka o tem , da bi moral Drnovšek predati vladne posle Bajuku .",0.0,0
VSVSVOOV,0.0,0,1.0,eee mislim saj jaz govorim zase a ne ampak tako jaz sem tudi pri sebi videla neke neke take spremembe no ke jih je mogoče težko opisati
VSVSVOS,1.0,"Tako so začele muslimanske oblasti v zveznih državah , kjer so muslimani v večini , uvajati šariatske zakone , s čimer pa tamkajšnji kristjani niso bili",0.0,0
VSVSVOV,1.0,"Je pa res , da je tudi v svetu pogost odstop od tožbe ali poravnava , ker se med procesom zgodijo spremembe ali pa preprosto ugotovijo , da bodo krivdo težko dokazali .",0.0,0
VSVSVOVO,1.0,"Po vsem tem je prišla na mizo večerja , pred katero smo čisto spontano vstali in vsi skupaj zapeli Kolkr kaplc tolko let in si nazdravili z vinom , kar smo do konca večera še dostikrat",0.0,0
VSVSVOVV,0.0,0,1.0,prvega aprila je bila premiera ki je napovedala da bo Slovenija spet na vas glas prepevala Samo milijon nas je pa Ti si moj sonček in še kaj
VSVSVS,3.0,"Ko je v letu 1986 izšla njena knjiga How Institutions Think Kako mislijo institucije , je v predgovoru zapisala : » To bi",0.0,0
VSVSVV,0.0,0,2.0,vem da si ti bil ne če je kdo bil morda v Turčiji Grčiji Tuniziji na dopustu veste
VSVSVVOS,0.0,0,1.0,seve- e e to to se tudi pri zvoku pozna ne ta učinek recimo če se en vlak mimo tebe pelje ki e v tistem trenutku e uporabi zvočni signal ne to to je splošno splošno
VSVSVVOVV,0.0,0,1.0,ja kot sem že rekla eee naše izkušnje eee kažejo da je skupni imenovalec eee težav otrok ki se eee eee zatečejo v naš krizni center eee kakršnakoli stiska ki eee je nastala v domačem okolju in je ne morejo razrešiti
VSVV,27.0,"Hotel sem , da bi deklica videla in vedela , da sem v tem kinu zares domač .",23.0,bili otroci veš ki ob določeni uri ratajo lačni ne
VSVVO,25.0,"Včeraj se je vnovič sestal izvršni odbor Hokejske zveze Slovenije , ki naj bi razpravljal o spremembi tekmovalnega sistema za naslov državnega prvaka , potem ko so iz lige izključili ekipo Acroni Jesenic .",8.0,ja upam da boste tudi vi kdaj prišli eee na svoj račun v naših nagradnih igrah no saj že danes začenjamo eno novo ne
VSVVOO,2.0,"Tudi v Sloveniji sta aerobika in fitnes med najbolj priljubljenimi oblikami rekreacije , zato bi morali posvečati več pozornosti tehniki vadbe .",1.0,Ponavadi če je kako pred- predtekmovanje da moraš se kvalificirati sploh z eno muziko ali pa dvema pol pa si še ene dve tri
VSVVOOV,2.0,"našel pogon DVD Super Multi Drive , ki v eni enoti zmore brati bolj ali manj vse , kar lahko svetlečega in okroglega dobite na trgu .",1.0,ja tretja porodniška ke se bo kmalu končala in jaz kar ne bi šla nazaj zato ker imam zelo stresno službo in sem zdaj med porodniško lahko vse to izklopila
VSVVOOVS,1.0,"Vladala je grobna tišina in slišati je bilo samo škrtanje ključavnice , ki jo je odklepal Laren .",0.0,0
VSVVOS,2.0,"Za njo je na lestvici prvih tridesetih še 29 mest z juga , medtem ko je na drugi lestvici , ki kaže mesta z najmanj brezposelnimi , na vrhu kar trideset mest s severa , na prvem pa",0.0,0
VSVVOSO,1.0,"Njegova posebnost je bila , da se je prepolovilo v pasu , tako da je zgornja polovica prosto letala naokoli in požirala dojenčke , spodnja polovica pa tega ni",0.0,0
VSVVOSV,2.0,"Ko začne pivo teči , počasi nagibamo kozarec , tako da se pijača zliva ob stenah .",0.0,0
VSVVOSVOOV,0.0,0,1.0,je zopet po okusu in eee nekateri dajo zraven da napravijo podmet z moke vendar naši otroci nimajo radi moke v juhi zato pa raje malo več tistega krompirja stlačim in je zelo dobra kmečka juha
VSVVOSVSVVV,0.0,0,1.0,dej varuhinja ugotavlja da imamo sistemsko nepravilnost že leta kjer posamezniki ki pač v desetih dneh tako kot določa zakon ne morejo javiti da je prišlo do spremembe njihovega bivanja bodisi v
VSVVOV,2.0,"pravi Tina , ki je tudi na Braču morala stisniti zobe in pozabiti na boleči prst .",4.0,mogla [name:personal] voziti že kao okrog pa ni še šla vozniške narediti je
VSVVOVS,2.0,"Ne vem , kaj je bilo to , vendar resnično mislim , da je moralo biti povezano s tistim , karkoli sta že delala Jimmy in vaš mož .",1.0,ja pa kaj se bo postavilo znova zato ker jaz sem zdaj z eno iz drugega letnika ko sem pozabila kako ji je ime
VSVVOVV,1.0,"Čeprav od začetka veš , da bo mladeničevo potovanje skozi grozo afriške vojne nesrečno , ker drugačno sploh ne more biti , saj odrašča iz otroka v moža v času biaferske vojne , razpleta dogodkov vendarle ne moreš predvidevati vnaprej .",1.0,opažam da so tudi trgovci nekako začeli so nekako skočili na ta na ta vlak in e tudi sami zdaj neke svoje certifikate limajo na te na te izdelke in včasih ne se pri tem tudi zmotijo
VSVVS,9.0,"zamenjal Magič , ki trenutno brani v Avstriji - in igralca sredine Šalje , medtem ko se v Kočevje vrača Merdanovič in verjetno tudi Stojanovič .",6.0,veš če snega ne tako bilo vidiš dež že tudi celo leto
VSVVSO,2.0,"zavzdihnil Lut , ko se je vrnil iz barake , z desnico neprestano na svoji Juliji , kakor je bilo ime njegovi dvocevki s skrajšano cevjo .",1.0,ve kdo je ne samo pravi da je tisti tako neresen da kaj
VSVVSOSVOVO,1.0,"In če velja , da znanost lahko deluje le v svobodnem okolju , je obenem tudi neodtujljiva pravica vsakega človeka , da mu tvegane tehnologije ne kratijo človeškega dostojanstva in ne jemljejo njegove svobode .",0.0,0
VSVVSS,1.0,"denimo brezplačno , pa se gostinci že pritožujejo , da je v ulici vseskozi mirujoči promet , gostov pa",0.0,0
VSVVSSV,2.0,"Morda se zdaj , v novem tisočletju , vrača » vedenje « 70. let , vendar gre za epigonstvo , saj danes ni več razloga , da bi se umetniki vedli tako kot nekdaj .",2.0,ker je zraven tako eem en mislim notri v tistem je kakor en predalček no pa se tam notri smeti nabirajo kao smetišnica
VSVVSV,2.0,"vedel je , da Kaja noče govoriti o tem , prav zato , ker njena trdnost popušča .",0.0,0
VSVVSVO,0.0,0,1.0,so tam res e otroci ki so eem ki so bom rekel da ta vrtec upošteva ta te predpise
VSVVSVOO,0.0,0,1.0,z metlico nekoliko pomešam da se nekaj tega krompirja ki se je že bolj skuhal eee zmučka in to da neko gostoto tej juhi
VSVVSVOV,0.0,0,2.0,vprašal a je neposeganje v delo policije princip ali izgovor recimo v situacijah v katerih je bolje da se kaj ne razreši da se česa ne razreši
VSVVSVOVS,1.0,"pokazal , da ta » nacionalno priznana « ocenjevalca lahko ustrelita mimo prav tako , kakor so , večinoma namerno , streljali mimo toliko napadani borzni analitiki z Wall Streeta , ki so priporočali nakupe delnic korporacij tudi , ko je šla njihova vrednost navzdol .",0.0,0
VSVVV,8.0,"Ko pa je umrla , je gospod Lamut , kot bi odrezal , nehal spati .",1.0,tu iz mojega doma je to eem se pravi v bistvu stopim na avtobusno postajo in se zapeljem s katerimkoli e avtobusom do centra mesta
VSVVVO,1.0,"Se pravi , Mariborčani in TAM-ovci morajo vedeti točno : 1600 ali pa če damo novo varianto , po vašem 2000 delavcev bo maksimalno",2.0,je bil pa da je en milijarder mogel iti na en sestanek s private jetom mmm in je vzel s sabo tako dva kovčka polna denarja
VSVVVOOV,0.0,0,1.0,recimo ko stranka pride moramo pospraviti seveda te kozarce ali ostale pripomočke e ki so jih uporabljali pri pitju
VSVVVOS,1.0,"Na vprašanja so odgovarjali vsi , a ker ne smemo povedati , kako je komu ime , tudi",0.0,0
VSVVVOV,1.0,"Ko bomo razumeli , kakšne so možne izbire , se moramo pognati v boj , ne da bi imeli zagotovilo , da bomo zmagali .",1.0,ne vem natančno koliko policistov ampak zanesljivo jih je bilo tudi blizu dvajset do petindvajset ki so šli eee skozi aaa misijo v kateri so urili iraške varnostne sile pa najsibo na J- ozemlju Jordanije ali na ozemlju Iraka kot se je zdaj zgodilo
VSVVVS,1.0,"Zaradi ameriških opozoril , da utegnejo arabski teroristi udariti med prazniki , so morali priti v službo vsi italijanski policisti",1.0,je mogoče priložnost da poveva da sedemindvajsetega maja prihajate tudi v Šmarje pri Jelšah ampak vrniva se zdaj k začetkom skupine Agropop je bila slovenska zabavnoglasbena
VSVVVSVSOVOVS,0.0,0,1.0,velja enako in em vi veste dam- da se zelo velikokrat tudi srečujemo na raznoraznih odborih s predstavniki Inšpektorata Republike Slovenije za delo in tudi od njih smo že slišali da kljub ugodni gospodarski klimi k- kljub eee rasti v gospodarstvu pa inšpekcija ne zaznava da bi zaradi tega posamezni delodajalci več pozornosti namenjali temu področju da se tukaj v resnici eee z vsemi tem pozitivnimi premiki ki so se zgodili pa na tem področju seveda ni nič
VSVVVV,2.0,"prišel varnostnik in rekel , da zapirajo in da moramo izginiti v dveh minutah .",1.0,tako da upam da da bo vse to se dalo izpeljat tako kot mislimo da bi se moralo
VSVVVVV,0.0,0,2.0,zavije pa da ti že preden greš dol recimo prbližno si lahko pogledaš za tiste koliko ali pa tako sploh če hočeš nekam potovati ne
VV,331.0,Prišlo je do prerivanja in umrla je .,279.0,si v vrtcu si ja
VVO,257.0,Smehljajte se v svoje središče in segrevajte to pomembno območje .,109.0,in eem sem mislila da imam dovolj prostorja eem prostora v stanovanju za še eno
VVOO,12.0,morali leta 2007 namesto 11.314 tolarjev plačati 20.864 tolarjev ( neupoštevaje inflacijo ) .,4.0,in zdaj moramo vpisati preskok v kolono naslednj- v tretjo kolono kako bomo to
VVOOOV,1.0,"Zavajati ali napačno informirati nekoga je zavestno dejanje in je vedenje , ki si ga izberemo .",0.0,0
VVOOOVV,0.0,0,1.0,moram imeti masko na obrazu a mi je ni treba imeti
VVOOS,2.0,"BILA JE IZ UGLEDNE DRUŽINE , A KER JE RODILA NEZAKONSKEGA OTROKA , SE JI JE DRUŽINA",0.0,0
VVOOSV,3.0,"Obenem tudi ugotoviva , da sva dosegla toliko pričakovano škrbino , kjer se je Marjanu pred šestimi leti stojišče enostavno podrlo pod nogami .",1.0,društva Indianes e dvorane Gustaf Kurda eem Bukvarne Ciproš ne eee zato da dobim bom rekel različne e informacije kaj vse oni tam delajo ne
VVOOSVO,0.0,0,1.0,zbiramo pa ponudi e pobude vse ki se e iz društev od e posameznikov od vseh ki se ki se jih to tiče jih
VVOOSVV,1.0,"zmede in razjari ga , če si jih kdo drzne premakniti .",0.0,0
VVOOV,20.0,"pritožuje , da nima nobene prave fotogeničnosti , ko me vidi le v podplate in sem in tja v zadnjo plat .",6.0,greš samo dol pod blok pa s copati greš na en kebap mi daj s čebulo pa papriko
VVOOVO,3.0,"Povedala sta , da ni jedla svinine in si je ob sobotah preoblekla spodnje perilo .",0.0,0
VVOOVOSVVS,0.0,0,1.0,eee tako da je zelo pomembno ne da smo tukaj kar se da natančni in da delamo škode res toliko kolikor jo je nujno potrebne da uspešno zdravimo bakterijske okužbe ne pa da se antibiotiki uporabljajo vsevprek in potem je večja škoda zaradi rezistence kot korist zaradi eee učinka antibiotika
VVOOVOV,1.0,"obljubil , da se bom naučil italijansko - smeha , veselih in razigranih obrazov , likov , kot Adrianov , ki so nosili naše klobuke in igrali na naša glasbila , petja in prijetnega druženja .",0.0,0
VVOOVOVOO,1.0,"hoteli za dva zelena bankovca očistiti dušo in jo preložiti na očetova ramena in si za dva naslednja bankovca olajšati telo , ga",0.0,0
VVOOVOVS,1.0,"Ko se pogovarjate s prosilcem in preverjate njegovo prijavo na delovno mesto , ga vprašate , kakšno izobrazbo ima in kakšne so bile njegove izkušnje na prejšnjem delovnem mestu .",0.0,0
VVOOVS,4.0,"Pri predstavitvi likovne naloge se osredotočimo in poudarjamo pomene , vsebine , spomine in čustva miselne vsebine , ki jih sprožajo uporabljeni predmeti .",1.0,povečale do te mere da so zanetile prvo revolucijo posledica katere naj bi saniral med drugim tudi ljubljanski kongres
VVOOVSO,0.0,0,1.0,eee pre- eee seveda moramo najprej narediti našo protokolarno obveznost da eee [name:personal] fotografiramo za najino eee eee lu- kaj se že temu
VVOOVSOV,1.0,"zadovoljijo le z mnenjem o kandidatih za direktorje oziroma direktorice knjižnic , ali s tem v zvezi sploh dati občinam kakršno koli pristojnost , ko pa imajo te svoje predstavnike že v svetih knjižnic , in podobna vprašanja so včeraj ostala še brez odgovora zakonodajalca .",0.0,0
VVOOVSV,0.0,0,1.0,pri posoda- pri posodobljenem opisu knjižne norme skušamo raziskati vsa tri kodifikacijska merila ki so jih pred desetletji postavili t- praški teoretiki knjižnega jezika in se kljub pospešeni jezikovni dinamiki elektronske dobe niso bistveno spremenila
VVOOVSVOV,0.0,0,1.0,ja zadnja leta zadnjih pet let je recimo so ali pa pet deset let so dali temu kar poudarek e kako se boriti s tem mrazom eem in v bistvu te manjši kmetje eem nimajo sredstev da bi se borili
VVOOVSVVO,1.0,"Pravzaprav pa želim samo poudariti , da nam je lahko vsem , ki zadevo vsaj nekako uvidimo , tovrstno druženje z don Kihotom kvečjemu škodljivo ali pač neproduktivno , zato bi bilo nemara bolje v tem kontekstu uporabiti kako bolj učinkovito držo .",0.0,0
VVOOVSVVV,1.0,"Bili smo tik pod brvjo , ki povezuje dva jezova , ko sta to rekla , in jaz sem pljunil v roke , se sklonil nad vesla in začel .",0.0,0
VVOOVV,3.0,"Saj smo vendar prišli študirat pravo zato , da ju bomo iskali in našli .",0.0,0
VVOOVVO,4.0,"računajo , da bodo z izdelkom privabili predvsem uporabnike , ki se hočejo z enim nakupom rešiti vseh težav z dograjevanjem in namestitvijo raznih dodatnih programov .",1.0,zbiramo in potem posredujemo zdravniškim komisijam da potem vse to skupaj pregledajo in podajo svoje mnenje za spremembo pravilnika
VVOOVVOVOVVO,1.0,"Od slovenskega filmskega festivala , ki mora še skrbneje načrtovati razvojno strategijo ter ponudbo morda obogatiti z izdelki Sloveniji bližnjih kinematografij ali približati terminu , ko v Ljubljani gostimo mednarodni festival Liffe , pa pričakujemo , da bo naslednjič predramil mrtvo in nekoliko zaspano Celje .",0.0,0
VVOOVVOVVO,1.0,"Prav zato za OI tudi ne želim dajati kakšnih posebnih napovedi , saj se ti lahko zgodi , da že na začetku dobiš močno nasprotnico , ki nato izpade in nimaš več popravnega izpita .",0.0,0
VVOOVVS,2.0,"Trajalo je sicer nekaj ur , da sem dojel , kaj se mi je primerilo - ampak potem se je znenada pojavilo ogorčenje .",0.0,0
VVOOVVSVO,1.0,"Z vzpostavljenim razstavnim programom bomo nadaljevali , saj smo dosegli potrebno ravnotežje med starim in novim , tujim in domačim , ki ga je vredno in smiselno ohranjati tudi v naprej , saj smo hkrati edina ustanova , ki lahko pripravlja razstave na tej ravni in v takšnem obsegu .",0.0,0
VVOOVVSVVS,1.0,"lotili tako , da so kupili v tistem času najbolj popularne modele drugih proizvajalcev , jih razstavili in ugotavljali , kaj na njih bi se dalo izboljšati in predvsem , kaj na njih ni dobrega .",0.0,0
VVOOVVV,1.0,"Ko ste se v zgodbi prepričevanja , kako naj se glasuje za vlado , lotili celo mojih staršev , mi je postalo jasno , da bi bilo pametno , če bi danes glasovala drugače , kot sem glasovala pri mandatarju .",0.0,0
VVOOVVVS,1.0,"Izpostavi lahko , da je zaradi vojnih zločinov proti Srbom in Hrvatom obsodilo bosanske Muslimane , in da več kot tretjina od 39 obdolžencev , ki jim v Haagu že sodijo ali pa čakajo na sojenje , ni Srbov .",0.0,0
VVOS,24.0,"Pri Fujifilmu so objavili , da letos pričakujejo več kot tri milijarde natisnjenih digitalnih fotografij , kar",10.0,ne ne ne ne ne ne ne ampak recimo znaš kaj to so
VVOSO,2.0,"Začel je poučevati kompozicijo na konservatoriju v Leningradu , kar mu je",2.0,vemo da ima rada Škofjo Loko celo njen zmenek v Blaževi ulici nam je
VVOSOOV,1.0,"bile iz kriminalistične policije in kriminalistične službe - da boste imeli toliko koordinacije v Vladi , da bo notranji minister vam te podatke dal .",0.0,0
VVOSOS,1.0,"denimo , mnogokrat rečemo , da je bil brezupno bolnemu ali ranjenemu namenjen “ odrešilni ” strel , ali pa , da mu je bila , v kakšnih drugačnih okoliščinah , vbrizgana “ odrešilna ” injekcija .",0.0,0
VVOSOV,3.0,"Izrezuje in spravlja si vse mogoče , kar mu lahko pride prav tako pri dokumentarnih kot igranih filmih .",2.0,da mora imeti nekaj v sebi kar ga žene eee k tej znanosti
VVOSOVOVSOV,0.0,0,1.0,moram povedati še to da izvajalec podatke bolnika obravnava zaupno eee in jih obdeluje v skladu z veljavno zakonodajo eee s po- s po- področja varnostjo osebnih podatkov in bolnik lahko eee soglasje za uporabo kadarkoli tudi prekliče
VVOSOVSVO,1.0,"Za osvežitev kaže omeniti vroče dni izpred štirih let , ko je na novo ustanovljena Iskra Holding , ki jo je vzel v roke Dušan Šešok , z obljubami spravila pod svoj krov kar nekaj Iskrinih podjetij .",0.0,0
VVOSOVV,0.0,0,1.0,sem ne vem dvanajst evrov na teden eee za tiste pol ure ka je on meni malo pokazal te pa če nisem doma vadil tako nisem
VVOSSV,0.0,0,1.0,mesecu januarju veš da bojo zopet odprli gledališča pa da bi se potem to kaj je bilo predvideno v mesecu decembru da bi se potem nadaljevalo ne
VVOSSVOOVV,1.0,"Iz Washingtona je bilo slišati tudi izjave , da bodo ZDA , če VS ne odobri vojaške akcije , Irak napadle , kot da gre za samoobrambo .",0.0,0
VVOSV,21.0,"zgodilo se je mesec dni po tem , ko sem izvedel , da me žena vara .",3.0,eee ja v bistvu glejte ker ima dejansko eee vpliv na to da telo se sprosti
VVOSVO,8.0,"V obeh primerih je treba pisati tudi delovni dnevnik , v katerem dijak sproti zapisuje novo znanje in pomembne dogodke .",1.0,no za turistični polet v vesolje je treba odšteti približno sto štiriinštirideset tisoč evrov in najbogatejši Slovenec gospod [name:personal] je pripravljen da drugo leto zapusti Zemljo za nekaj uric
VVOSVOO,1.0,"Ne spomnim se , kdaj sem potreboval več kot nekaj sekund za vzpostavitev povezave GPRS , da kdo ni prejel mojega kratkega sporočila , se mi pa še nikoli ni",0.0,0
VVOSVOSVO,1.0,"začele sklepati zavarovanja z njimi , tako da bo zdravnik vsaj do te mere imel krit hrbet , kar se tiče odgovornosti .",0.0,0
VVOSVOVO,1.0,"Poročite se s komerkoli , ker se ne boste več čutila počaščena in rešena , če vas bo človek z veliko kulturo sprejel v svoje naročje in vam odpustil , vam",0.0,0
VVOSVOVOVVOOVS,1.0,"A pričakovati je tudi , da si bo Bush pustil dovolj manevrskega prostora , da morebiti spet zaostri odnose z Rusijo , zato verjetno ne bo slišati velikih besed o partnerstvu med državama , kakršne je dajal prejšnji ameriški predsednik Bill Clinton .",0.0,0
VVOSVOVV,0.0,0,1.0,ne vem a sem mu jaz rekl- ne vem ali je avto tako nekje pustil ali kaj pa pol ni vedel točno kje
VVOSVSO,1.0,"razburilo , da je vdrl na igrišče , a so ga redarji kaj hitro odstranili ) , kar je Portugalce še dodatno",0.0,0
VVOSVSOVVVO,1.0,"Minimalizem v gibanju , nekakšna odsotnost plesa , ki je nekako v suspenzu in zahteva maksimalno domišljijo pri gledalcu ali ta pristop napeljuje na misel , da je gledalec že vse videl in je treba v njem le prebuditi spomin ?",0.0,0
VVOSVSV,2.0,"dogaja v Vladi , ker je veliko lažje delati izjeme , ali pa vsaj zaradi pritiskov se to dogaja , kot se bo to dogajalo v parlamentu .",0.0,0
VVOSVSVOS,1.0,"Pod drobnogledom pa si želimo ogledati zlasti tiste primere , kjer predstavnice "" nežnejšega "" spola v statutih nastopajo tudi izrecno ob moških ali samostojno , oz. tiste člene , kjer je "" črka zakona "" delala razliko med spoloma : torej tudi primere , ko je bil odlok naslovljen izključno na moški del mestnih prebivalcev .",0.0,0
VVOSVSVOVO,0.0,0,1.0,eem do njih bi morali dostopati do poti ki jih sami uporabljajo saj eee mladi ne gledajo eee govornika vlade Jelka Kacina po televizijskem prenosu Televizije Slovenija ampak uporabljajo svoje poti
VVOSVSVSVOVO,0.0,0,1.0,v bistvu sem sanjal da sem napisal knjigo in sicer eee zgodba je bila taka da eee tam v Afganistanu ke je ono gorovje Pamir in za tem gorovjem so pač ti eee ke čuvajo ovce taki bolj humble Afganistanci ke v bistvu si privoščijo meso enkrat na leto
VVOSVSVV,0.0,0,1.0,zastopiš po moje je za en teden bojo že imeli keša zadosti da bo nekaj se naredilo ker to je edino mislim ne daj no
VVOSVV,1.0,Treba je spoštovati red in bolniki ne smejo hoditi naokrog kar v svojih oblekah !,1.0,eee zdaj je treba vzeti v obzir tudi strukturo seveda so ti mladi ki prihajajo eee ali pa bom rekla izobraženi mladi eee dobro računalniško
VVOSVVO,1.0,"pustil rešiti "" , saj bi mu Avstrija rada zamižala na eno oko , če bi le opustil zasedbo Nemčije , Italije in Španije .",0.0,0
VVOSVVSV,1.0,"Treba bo namreč sprejeti izhodišče , da ob znanih lastnikih kapitala ti učinkovito skrbijo in seveda zagotavljajo , da tak kapital ne izgine .",0.0,0
VVOSVVSVSVS,0.0,0,1.0,recimo če se če e se približuješ svetlobi e potem se frekvenca poveča če če se oddaljuješ ali to tudi če se vir oddaljuje ne če se vir oddaljuje se frekvenca
VVOV,39.0,"Najprej je treba najti vzrok , zaradi katerega so se pojavili .",30.0,ja eee glejte tako imamo ne plačilo za za eee saj seveda so tako
VVOVO,31.0,"Od njenega odhoda je samo še bolščal v temo , grizel ustnice , prisluškoval tišini , dihanju spečega predmestnega stanovanjskega bloka …",8.0,prav je da ste uporabili izraz zgodovinsko eee zlasti za rezultat teh volitev ki so pokazali prvič privrženost Američanov spremembam
VVOVOOSV,2.0,"uspevalo in obrodilo obilne sadeže , če bo imelo primerno pognojeno zemljo in dovolj vlage , ter ga bo sadjar ustrezno obrezoval .",0.0,0
VVOVOOSVO,1.0,"Ni mogoče spregledati , da je s svojim vnaprejšnjim ocenjevanjem prenove , ki ne skriva povezave z neko politično opcijo , vzela nase takšno hipoteko , da bi ji vsak rezultat evalvacije , ki za prenovo ne bi bil porazen , odvzel prav vso strokovno verodostojnost .",0.0,0
VVOVOOV,6.0,"V prostem času najraje lenari in prebira knjige , predvsem tiste za osebnostno rast , v katerih najde veliko odgovorov na vprašanja , ki se mu vsak dan porajajo .",0.0,0
VVOVOOVO,1.0,"Bilo je jasno , da ne bo mogel prebrati knjige , zato je prosil učenjake , naj mu povedo bistvo v enem samem stavku .",1.0,zmešamo in potem pač pripravimo ponev na katero e damo olje in olje seveda primerno segrejemo potem z zajemalko e maso
VVOVOOVOVOV,0.0,0,1.0,je dobesedno treba ob vseh teh spremenjenih navadah eee ritmu naučiti tudi novih veščin ki pomagajo ta nov stres v resnici vsem nepoznan prenašati ga zmanjševati in na ta način sebe in otroke nekako iz dneva v dan razbremenjevati
VVOVOOVOVV,1.0,"Omenila sem , da trenira tenis in da ima ravno tekmo , a mi niso dovolili , da bi jo šla gledat .",0.0,0
VVOVOOVSVO,1.0,"Dolgo časa sem omahoval , ali bi napisal pismo , v katerem bi strnil svoje bojazni , pa vendar sem se tolažil , da država in državljani niso tako nerazumni , da bi podlegli egoističnim težnjam posameznikov in ozkih skupin .",0.0,0
VVOVOS,2.0,"Ne gre samo zato , da je kameram treba dovoliti vstop v sodne dvorane : kamere tja",0.0,0
VVOVOSV,1.0,"Tukaj moraš namreč zbrati pogum , da narediš nekaj , kar je nad našimi zmožnostmi . «",0.0,0
VVOVOSVV,1.0,"Če je tako , se razosebi tudi politiko , ki naj bi zagotavljala mir , sproščenost , vzdušje , v katerem človek lahko dela ter se kulturno in čustveno razvija .",0.0,0
VVOVOV,6.0,"Ali ne bi mogli malo bolj upoštevati tudi naše skupne dediščine kot ozadja za aktualna vprašanja , tistih delov dediščine , ki se dobro dopolnjujejo in lahko obe strani bogatijo ?",5.0,recimo ne vem eno majico ki jo damo v prej preden jo damo v pralni stroj
VVOVOVO,2.0,"je treba začeti reforme bančnega sistema , uravnotežiti državni proračun in utrditi tečaj dinarja , «",1.0,veselilo poslušati to zgodbo posebej ker sem na Ekonomski fakulteti imela priložnost da predavam Luciji in tudi njeni hčerki različnih let
