Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
система <nsubj исключает >obj билеты	система	исключает	билеты	1	1.7	ABC	3	исключает
система <nsubj переводит >obj изображение	система	переводит	изображение	1	1.7	ABC	3	переводит
система <nsubj предоставляет >obj права	система	предоставляет	права	1	1.7	ABC	3	предоставляет
система <nsubj представляет >obj батарею	система	представляет	батарею	1	1.7	ABC	3	представляет
системы <nsubj испытали >obj помехи	системы	испытали	помехи	1	1.7	ABC	3	испытали
ситуацию <obj прокомментировал >nsubj пресс-секретарь	ситуацию	прокомментировал	пресс-секретарь	1	1.7	ABC	3	прокомментировал
ситуация <nsubj вызывает >obj недоумение	ситуация	вызывает	недоумение	1	1.7	ABC	3	вызывает
ситуация <nsubj вызывает >obj озабоченность	ситуация	вызывает	озабоченность	1	1.7	ABC	3	вызывает
склонность <obj проявлял >nsubj самолёт	склонность	проявлял	самолёт	1	1.7	ABC	3	проявлял
следователи <nsubj меняли >obj статью	следователи	меняли	статью	1	1.7	ABC	3	меняли
следователи <nsubj нашли >obj деньги	следователи	нашли	деньги	1	1.7	ABC	3	нашли
следствие <nsubj держит >obj сторону	следствие	держит	сторону	1	1.7	ABC	3	держит
следствие <nsubj подозревает >obj офицеров	следствие	подозревает	офицеров	1	1.7	ABC	3	подозревает
следствие <obj ведет >nsubj прокуратура	следствие	ведет	прокуратура	1	1.7	ABC	3	ведет
слова <obj приводит >nsubj Спорт	слова	приводит	Спорт	1	1.7	ABC	3	приводит
слова <obj приводит >nsubj телеканал	слова	приводит	телеканал	1	1.7	ABC	3	приводит
словенцы <nsubj разбирали >obj игру	словенцы	разбирали	игру	1	1.7	ABC	3	разбирали
словосочетание <nsubj приобрело >obj характер	словосочетание	приобрело	характер	1	1.7	ABC	3	приобрело
служба <nsubj направит >obj предложения	служба	направит	предложения	1	1.7	ABC	3	направит
служба <nsubj оказывала >obj помощь	служба	оказывала	помощь	1	1.7	ABC	3	оказывала
служба <nsubj удовлетворила >obj nходатайство	служба	удовлетворила	nходатайство	1	1.7	ABC	3	удовлетворила
службу <obj проходят >nsubj тысяч	службу	проходят	тысяч	1	1.7	ABC	3	проходят
случай <nsubj отражает >obj рост	случай	отражает	рост	1	1.7	ABC	3	отражает
случай <nsubj потряс >obj страну	случай	потряс	страну	1	1.7	ABC	3	потряс
смертник <nsubj подорвал >obj автобус	смертник	подорвал	автобус	1	1.7	ABC	3	подорвал
смертник <nsubj подорвал >obj автомобиль	смертник	подорвал	автомобиль	1	1.7	ABC	3	подорвал
смесь <nsubj вытягивает >obj кровь	смесь	вытягивает	кровь	1	1.7	ABC	3	вытягивает
смесь <obj строители <nsubj разливали	смесь	строители	разливали	1	1.7	ABC	3	разливали
собеседник <nsubj высказал >obj мнение	собеседник	высказал	мнение	1	1.7	ABC	3	высказал
собственник <nsubj относит >obj вид	собственник	относит	вид	1	1.7	ABC	3	относит
собственники <nsubj nпросили >obj власти	собственники	nпросили	власти	1	1.7	ABC	3	nпросили
собственники <nsubj покупают >obj банк	собственники	покупают	банк	1	1.7	ABC	3	покупают
событие <nsubj имело >obj значение	событие	имело	значение	1	1.7	ABC	3	имело
совершили >obj суицид >nsubj детей	совершили	суицид	детей	1	1.7	ABC	3	совершили
совет <nsubj дал >obj разрешение	совет	дал	разрешение	1	1.7	ABC	3	дал
совет <nsubj одобрит >obj проект	совет	одобрит	проект	1	1.7	ABC	3	одобрит
совет <nsubj отдал >obj предпочтение	совет	отдал	предпочтение	1	1.7	ABC	3	отдал
совет <nsubj принял >obj решение	совет	принял	решение	1	1.7	ABC	3	принял
совет <nsubj продлил >obj дисквалификацию	совет	продлил	дисквалификацию	1	1.7	ABC	3	продлил
соглашение <nsubj даст >obj толчок	соглашение	даст	толчок	1	1.7	ABC	3	даст
соединений <nsubj получат >obj роты	соединений	получат	роты	1	1.7	ABC	3	получат
создание <nsubj заложит >obj основу	создание	заложит	основу	1	1.7	ABC	3	заложит
создание <obj ведет >nsubj центр	создание	ведет	центр	1	1.7	ABC	3	ведет
созыв <nsubj представляет >obj спектр	созыв	представляет	спектр	1	1.7	ABC	3	представляет
солдаты <nsubj захватывали >obj возы	солдаты	захватывали	возы	1	1.7	ABC	3	захватывали
солдаты <nsubj получают >obj питание	солдаты	получают	питание	1	1.7	ABC	3	получают
солдаты <nsubj пронесли >obj гроб	солдаты	пронесли	гроб	1	1.7	ABC	3	пронесли
солдаты <nsubj совершали >obj поступки	солдаты	совершали	поступки	1	1.7	ABC	3	совершали
соломинка <nsubj разбивает >obj струю	соломинка	разбивает	струю	1	1.7	ABC	3	разбивает
сомнения <nsubj ограничивают >obj потенциал	сомнения	ограничивают	потенциал	1	1.7	ABC	3	ограничивают
сомнения <obj высказал >nsubj автопроизводитель	сомнения	высказал	автопроизводитель	1	1.7	ABC	3	высказал
сообщения <nsubj вызвали >obj критику	сообщения	вызвали	критику	1	1.7	ABC	3	вызвали
сообщество <nsubj начинает >obj борьбу	сообщество	начинает	борьбу	1	1.7	ABC	3	начинает
сообщил >obj подробности >nsubj директор	сообщил	подробности	директор	1	1.7	ABC	3	сообщил
сообщила >obj газета >nsubj представитель	сообщила	газета	представитель	1	1.7	ABC	3	сообщила
сопрано <nsubj исполнили >obj арии	сопрано	исполнили	арии	1	1.7	ABC	3	исполнили
сопровождение <nsubj включает >obj освещение	сопровождение	включает	освещение	1	1.7	ABC	3	включает
соратники <nsubj загоняли >obj карибу	соратники	загоняли	карибу	1	1.7	ABC	3	загоняли
соседка <nsubj заметила >obj мужчину	соседка	заметила	мужчину	1	1.7	ABC	3	заметила
соседки <nsubj снаряжают >obj бойца	соседки	снаряжают	бойца	1	1.7	ABC	3	снаряжают
сотни <nsubj встретили >obj спикера	сотни	встретили	спикера	1	1.7	ABC	3	встретили
сотрудник <nsubj имел >obj признаки	сотрудник	имел	признаки	1	1.7	ABC	3	имел
сотрудники <nsubj ведут >obj мониторинг	сотрудники	ведут	мониторинг	1	1.7	ABC	3	ведут
сотрудники <nsubj дали >obj данные	сотрудники	дали	данные	1	1.7	ABC	3	дали
сотрудники <nsubj заблокировали >obj автобус	сотрудники	заблокировали	автобус	1	1.7	ABC	3	заблокировали
сотрудники <nsubj задержали >obj главу	сотрудники	задержали	главу	1	1.7	ABC	3	задержали
сотрудники <nsubj избивали >obj осужденных	сотрудники	избивали	осужденных	1	1.7	ABC	3	избивали
сотрудники <nsubj отрицают >obj наличие	сотрудники	отрицают	наличие	1	1.7	ABC	3	отрицают
сотрудники <nsubj получали >obj повышения	сотрудники	получали	повышения	1	1.7	ABC	3	получали
сотрудники <nsubj привязали >obj человека	сотрудники	привязали	человека	1	1.7	ABC	3	привязали
сотрудники <nsubj провели >obj комплекс	сотрудники	провели	комплекс	1	1.7	ABC	3	провели
сотрудники <nsubj прослушивали >obj телефон	сотрудники	прослушивали	телефон	1	1.7	ABC	3	прослушивали
сотрудники <nsubj скупали >obj изделия	сотрудники	скупали	изделия	1	1.7	ABC	3	скупали
сотрудники <nsubj совершили >obj подлог	сотрудники	совершили	подлог	1	1.7	ABC	3	совершили
сотрудники <nsubj экстрадировали >obj россиянина	сотрудники	экстрадировали	россиянина	1	1.7	ABC	3	экстрадировали
сотрудничество <nsubj приобретает >obj колорит	сотрудничество	приобретает	колорит	1	1.7	ABC	3	приобретает
соучастники <nsubj получили >obj деньги	соучастники	получили	деньги	1	1.7	ABC	3	получили
социалисты <nsubj получат >obj пост	социалисты	получат	пост	1	1.7	ABC	3	получат
социологи <nsubj констатировали >obj рост	социологи	констатировали	рост	1	1.7	ABC	3	констатировали
соцсеть <nsubj изменила >obj решение	соцсеть	изменила	решение	1	1.7	ABC	3	изменила
союз <nsubj отстранил >obj велогонщиков	союз	отстранил	велогонщиков	1	1.7	ABC	3	отстранил
союз <nsubj подал >obj протест	союз	подал	протест	1	1.7	ABC	3	подал
союз <nsubj разработают >obj систему	союз	разработают	систему	1	1.7	ABC	3	разработают
союзники <nsubj усилят >obj мониторинг	союзники	усилят	мониторинг	1	1.7	ABC	3	усилят
спасли >obj жизнь >nsubj изобретения	спасли	жизнь	изобретения	1	1.7	ABC	3	спасли
специалисты <nsubj брали >obj анализы	специалисты	брали	анализы	1	1.7	ABC	3	брали
специалисты <nsubj имеют >obj доступ	специалисты	имеют	доступ	1	1.7	ABC	3	имеют
специалисты <nsubj имеют >obj знания	специалисты	имеют	знания	1	1.7	ABC	3	имеют
специалисты <nsubj называют >obj причины	специалисты	называют	причины	1	1.7	ABC	3	называют
специалисты <nsubj обнародовали >obj заключение	специалисты	обнародовали	заключение	1	1.7	ABC	3	обнародовали
специалисты <nsubj провели >obj исследование	специалисты	провели	исследование	1	1.7	ABC	3	провели
специалисты <nsubj проверят >obj систему	специалисты	проверят	систему	1	1.7	ABC	3	проверят
специалисты <nsubj считают >obj привлечение	специалисты	считают	привлечение	1	1.7	ABC	3	считают
спецназ <nsubj начал >obj спецоперацию	спецназ	начал	спецоперацию	1	1.7	ABC	3	начал
спецназ <nsubj применяет >obj гранаты	спецназ	применяет	гранаты	1	1.7	ABC	3	применяет
спецподразделение <nsubj обеспечивает >obj охрану	спецподразделение	обеспечивает	охрану	1	1.7	ABC	3	обеспечивает
спецслужбы <nsubj получают >obj доступ	спецслужбы	получают	доступ	1	1.7	ABC	3	получают
спикер <nsubj вручил >obj удостоверения	спикер	вручил	удостоверения	1	1.7	ABC	3	вручил
спикер <nsubj заверил >obj коллег	спикер	заверил	коллег	1	1.7	ABC	3	заверил
спикера <obj приветствовали >nsubj тысячи	спикера	приветствовали	тысячи	1	1.7	ABC	3	приветствовали
список <obj возглавлять >nsubj глава	список	возглавлять	глава	1	1.7	ABC	3	возглавлять
список <obj передают >nsubj очередники	список	передают	очередники	1	1.7	ABC	3	передают
спортсмен <nsubj принимал >obj препарат	спортсмен	принимал	препарат	1	1.7	ABC	3	принимал
спортсмена <nsubj употребляли >obj стероиды	спортсмена	употребляли	стероиды	1	1.7	ABC	3	употребляли
спортсменка <nsubj продемонстрировала >obj подготовку	спортсменка	продемонстрировала	подготовку	1	1.7	ABC	3	продемонстрировала
спортсменка <nsubj пропустит >obj игры	спортсменка	пропустит	игры	1	1.7	ABC	3	пропустит
спортсменки <nsubj поделили >obj медаль	спортсменки	поделили	медаль	1	1.7	ABC	3	поделили
способ <obj использует >nsubj телескоп	способ	использует	телескоп	1	1.7	ABC	3	использует
способ <obj используют >nsubj телескопы	способ	используют	телескопы	1	1.7	ABC	3	используют
способы <nsubj претерпели >obj эволюцию	способы	претерпели	эволюцию	1	1.7	ABC	3	претерпели
срочники <nsubj покинули >obj часть	срочники	покинули	часть	1	1.7	ABC	3	покинули
стадо <obj представляет >nsubj человечество	стадо	представляет	человечество	1	1.7	ABC	3	представляет
стан <nsubj дає >obj надію	стан	дає	надію	1	1.7	ABC	3	дає
станция <nsubj собирать >obj информацию	станция	собирать	информацию	1	1.7	ABC	3	собирать
старшина <nsubj привезёт >obj норму	старшина	привезёт	норму	1	1.7	ABC	3	привезёт
статья <nsubj нанесла >obj урон	статья	нанесла	урон	1	1.7	ABC	3	нанесла
стены <nsubj имеют >obj подвижки	стены	имеют	подвижки	1	1.7	ABC	3	имеют
стиль <nsubj представлял >obj синтез	стиль	представлял	синтез	1	1.7	ABC	3	представлял
стихи <obj читают >nsubj актеры	стихи	читают	актеры	1	1.7	ABC	3	читают
стихотворения <nsubj наносят >obj вред	стихотворения	наносят	вред	1	1.7	ABC	3	наносят
стоимость <nsubj превысит >obj расходы	стоимость	превысит	расходы	1	1.7	ABC	3	превысит
стоимость <obj риелторы <nsubj оценили	стоимость	риелторы	оценили	1	1.7	ABC	3	оценили
столица <nsubj заняла >obj место	столица	заняла	место	1	1.7	ABC	3	заняла
сторона <nsubj задерживает >obj платежи	сторона	задерживает	платежи	1	1.7	ABC	3	задерживает
сторона <nsubj затягивает >obj выдачу	сторона	затягивает	выдачу	1	1.7	ABC	3	затягивает
сторона <nsubj ознакомила >obj представителей	сторона	ознакомила	представителей	1	1.7	ABC	3	ознакомила
сторона <nsubj опровергла >obj сообщение	сторона	опровергла	сообщение	1	1.7	ABC	3	опровергла
сторонники <nsubj использовать >obj насилие	сторонники	использовать	насилие	1	1.7	ABC	3	использовать
сторонники <nsubj обеспечили >obj поддержку	сторонники	обеспечили	поддержку	1	1.7	ABC	3	обеспечили
сторонники <nsubj прорвали >obj оцепление	сторонники	прорвали	оцепление	1	1.7	ABC	3	прорвали
стороны <nsubj вели >obj переговоры	стороны	вели	переговоры	1	1.7	ABC	3	вели
стороны <nsubj начали >obj диалог	стороны	начали	диалог	1	1.7	ABC	3	начали
стороны <nsubj обвинили >obj друг	стороны	обвинили	друг	1	1.7	ABC	3	обвинили
стороны <nsubj обсудили >obj перспективы	стороны	обсудили	перспективы	1	1.7	ABC	3	обсудили
стороны <nsubj поднимали >obj проблему	стороны	поднимали	проблему	1	1.7	ABC	3	поднимали
стороны <nsubj подписали >obj меморандум	стороны	подписали	меморандум	1	1.7	ABC	3	подписали
стороны <nsubj подписали >obj соглашение	стороны	подписали	соглашение	1	1.7	ABC	3	подписали
стороны <nsubj подтвердили >obj приверженность	стороны	подтвердили	приверженность	1	1.7	ABC	3	подтвердили
стороны <nsubj проводят >obj согласования	стороны	проводят	согласования	1	1.7	ABC	3	проводят
стороны <nsubj разделяют >obj убеждения	стороны	разделяют	убеждения	1	1.7	ABC	3	разделяют
стран <nsubj согласовали >obj сокращение	стран	согласовали	сокращение	1	1.7	ABC	3	согласовали
страна <nsubj имеет >obj право	страна	имеет	право	1	1.7	ABC	3	имеет
страна <nsubj упустила >obj возможность	страна	упустила	возможность	1	1.7	ABC	3	упустила
страны <nsubj используют >obj ситуацию	страны	используют	ситуацию	1	1.7	ABC	3	используют
страны <nsubj поддержали >obj резолюцию	страны	поддержали	резолюцию	1	1.7	ABC	3	поддержали
страны <nsubj проведут >obj год	страны	проведут	год	1	1.7	ABC	3	проведут
строительство <nsubj нанесет >obj ущерб	строительство	нанесет	ущерб	1	1.7	ABC	3	нанесет
стройотряды <nsubj выполняют >obj роль	стройотряды	выполняют	роль	1	1.7	ABC	3	выполняют
строчку <obj занял >nsubj лидер	строчку	занял	лидер	1	1.7	ABC	3	занял
структуры <nsubj подали >obj иски	структуры	подали	иски	1	1.7	ABC	3	подали
структуры <nsubj уменьшили >obj долю	структуры	уменьшили	долю	1	1.7	ABC	3	уменьшили
субъектов <nsubj получили >obj субсидию	субъектов	получили	субсидию	1	1.7	ABC	3	получили
суверенитет <obj признают >nsubj власти	суверенитет	признают	власти	1	1.7	ABC	3	признают
суд <nsubj возобновил >obj производство	суд	возобновил	производство	1	1.7	ABC	3	возобновил
суд <nsubj вынес >obj приговор	суд	вынес	приговор	1	1.7	ABC	3	вынес
суд <nsubj вынесет >obj решение	суд	вынесет	решение	1	1.7	ABC	3	вынесет
суд <nsubj зарегистрировал >obj иск	суд	зарегистрировал	иск	1	1.7	ABC	3	зарегистрировал
суд <nsubj изменил >obj меру	суд	изменил	меру	1	1.7	ABC	3	изменил
суд <nsubj имеет >obj право	суд	имеет	право	1	1.7	ABC	3	имеет
суд <nsubj лишил >obj женщину	суд	лишил	женщину	1	1.7	ABC	3	лишил
суд <nsubj направлял >obj дело	суд	направлял	дело	1	1.7	ABC	3	направлял
суд <nsubj нарушил >obj право	суд	нарушил	право	1	1.7	ABC	3	нарушил
суд <nsubj начал >obj проверку	суд	начал	проверку	1	1.7	ABC	3	начал
суд <nsubj обязал >obj радиоведущего	суд	обязал	радиоведущего	1	1.7	ABC	3	обязал
суд <nsubj оставил >obj ограничения	суд	оставил	ограничения	1	1.7	ABC	3	оставил
суд <nsubj оставил >obj решение	суд	оставил	решение	1	1.7	ABC	3	оставил
суд <nsubj отклонил >obj запрос	суд	отклонил	запрос	1	1.7	ABC	3	отклонил
суд <nsubj отклонил >obj ходатайство	суд	отклонил	ходатайство	1	1.7	ABC	3	отклонил
суд <nsubj отменил >obj вердикт	суд	отменил	вердикт	1	1.7	ABC	3	отменил
суд <nsubj отменил >obj постановление	суд	отменил	постановление	1	1.7	ABC	3	отменил
суд <nsubj отменит >obj решение	суд	отменит	решение	1	1.7	ABC	3	отменит
суд <nsubj перенес >obj дату	суд	перенес	дату	1	1.7	ABC	3	перенес
суд <nsubj поддержал >obj решение	суд	поддержал	решение	1	1.7	ABC	3	поддержал
суд <nsubj подтвердил >obj право	суд	подтвердил	право	1	1.7	ABC	3	подтвердил
суд <nsubj подтвердил >obj решение	суд	подтвердил	решение	1	1.7	ABC	3	подтвердил
суд <nsubj поместил >obj вора	суд	поместил	вора	1	1.7	ABC	3	поместил
суд <nsubj приговорил >obj военнослужащую	суд	приговорил	военнослужащую	1	1.7	ABC	3	приговорил
суд <nsubj приговорил >obj жителя	суд	приговорил	жителя	1	1.7	ABC	3	приговорил
суд <nsubj признал >obj бизнесмена	суд	признал	бизнесмена	1	1.7	ABC	3	признал
суд <nsubj признал >obj возобновление	суд	признал	возобновление	1	1.7	ABC	3	признал
суд <nsubj признал >obj директора	суд	признал	директора	1	1.7	ABC	3	признал
суд <nsubj признал >obj информацию	суд	признал	информацию	1	1.7	ABC	3	признал
суд <nsubj признал >obj нарушение	суд	признал	нарушение	1	1.7	ABC	3	признал
суд <nsubj признал >obj национализацию	суд	признал	национализацию	1	1.7	ABC	3	признал
суд <nsubj признал >obj право	суд	признал	право	1	1.7	ABC	3	признал
суд <nsubj признал >obj правомерность	суд	признал	правомерность	1	1.7	ABC	3	признал
суд <nsubj признал >obj проведение	суд	признал	проведение	1	1.7	ABC	3	признал
суд <nsubj признал >obj решение	суд	признал	решение	1	1.7	ABC	3	признал
суд <nsubj признал >obj содержание	суд	признал	содержание	1	1.7	ABC	3	признал
суд <nsubj признал >obj супругов	суд	признал	супругов	1	1.7	ABC	3	признал
суд <nsubj признал >obj шутку	суд	признал	шутку	1	1.7	ABC	3	признал
суд <nsubj принял >obj обращение	суд	принял	обращение	1	1.7	ABC	3	принял
суд <nsubj приостановил >obj деятельность	суд	приостановил	деятельность	1	1.7	ABC	3	приостановил
суд <nsubj провел >obj слушание	суд	провел	слушание	1	1.7	ABC	3	провел
суд <nsubj проверял >obj контракты	суд	проверял	контракты	1	1.7	ABC	3	проверял
суд <nsubj продлил >obj срок	суд	продлил	срок	1	1.7	ABC	3	продлил
суд <nsubj санкционировал >obj арест	суд	санкционировал	арест	1	1.7	ABC	3	санкционировал
суд <nsubj снизил >obj штраф	суд	снизил	штраф	1	1.7	ABC	3	снизил
суд <nsubj снял >obj обвинения	суд	снял	обвинения	1	1.7	ABC	3	снял
суд <nsubj счел >obj аргумент	суд	счел	аргумент	1	1.7	ABC	3	счел
суд <nsubj удовлетворил >obj кассацию	суд	удовлетворил	кассацию	1	1.7	ABC	3	удовлетворил
суд <nsubj удовлетворил >obj просьбу	суд	удовлетворил	просьбу	1	1.7	ABC	3	удовлетворил
суд <nsubj учел >obj обстоятельства	суд	учел	обстоятельства	1	1.7	ABC	3	учел
судно <obj поразила >nsubj торпеда	судно	поразила	торпеда	1	1.7	ABC	3	поразила
суды <nsubj рассмотрели >obj вопрос	суды	рассмотрели	вопрос	1	1.7	ABC	3	рассмотрели
сулой <nsubj представляет >obj зрелище	сулой	представляет	зрелище	1	1.7	ABC	3	представляет
сумма <nsubj включает >obj доход	сумма	включает	доход	1	1.7	ABC	3	включает
сумма <nsubj превысила >obj расходы	сумма	превысила	расходы	1	1.7	ABC	3	превысила
сумму <obj государство <nsubj выделяет	сумму	государство	выделяет	1	1.7	ABC	3	выделяет
сумму <obj собрали >nsubj родные	сумму	собрали	родные	1	1.7	ABC	3	собрали
сумму <obj стороны <nsubj раскрывают	сумму	стороны	раскрывают	1	1.7	ABC	3	раскрывают
супруги <nsubj купили >obj квартиру	супруги	купили	квартиру	1	1.7	ABC	3	купили
супруги <nsubj опубликовали >obj заявление	супруги	опубликовали	заявление	1	1.7	ABC	3	опубликовали
сусід <nsubj підписав >obj збірку	сусід	підписав	збірку	1	1.7	ABC	3	підписав
существо <nsubj имеет >obj путь	существо	имеет	путь	1	1.7	ABC	3	имеет
существо <nsubj использует >obj организм	существо	использует	организм	1	1.7	ABC	3	использует
сферы <nsubj проводят >obj ток	сферы	проводят	ток	1	1.7	ABC	3	проводят
схема <nsubj нарушает >obj права	схема	нарушает	права	1	1.7	ABC	3	нарушает
съезд <nsubj истолковал >obj выступление	съезд	истолковал	выступление	1	1.7	ABC	3	истолковал
сыграл >obj роль >nsubj коллектор	сыграл	роль	коллектор	1	1.7	ABC	3	сыграл
таможня <nsubj ввела >obj контроль	таможня	ввела	контроль	1	1.7	ABC	3	ввела
танки <nsubj прокладывают >obj дорогу	танки	прокладывают	дорогу	1	1.7	ABC	3	прокладывают
танцевали >nsubj красноармейца >obj танец	танцевали	красноармейца	танец	1	1.7	ABC	3	танцевали
танцовщица <nsubj подала >obj иск	танцовщица	подала	иск	1	1.7	ABC	3	подала
театр <nsubj отделывать >obj фойе	театр	отделывать	фойе	1	1.7	ABC	3	отделывать
текст <nsubj пройдет >obj чтение	текст	пройдет	чтение	1	1.7	ABC	3	пройдет
текст <obj сочинил >nsubj директор	текст	сочинил	директор	1	1.7	ABC	3	сочинил
текст <obj читал >nsubj граф	текст	читал	граф	1	1.7	ABC	3	читал
телевидение <nsubj распространило >obj фотографию	телевидение	распространило	фотографию	1	1.7	ABC	3	распространило
телевидение <obj показывает >nsubj финал	телевидение	показывает	финал	1	1.7	ABC	3	показывает
телевизионщики <nsubj называют >obj указ	телевизионщики	называют	указ	1	1.7	ABC	3	называют
телеканал <nsubj выключил >obj звук	телеканал	выключил	звук	1	1.7	ABC	3	выключил
телеканал <nsubj показал >obj видеозапись	телеканал	показал	видеозапись	1	1.7	ABC	3	показал
телеканал <nsubj сопровождал >obj материалы	телеканал	сопровождал	материалы	1	1.7	ABC	3	сопровождал
телеканалы <nsubj показали >obj фото	телеканалы	показали	фото	1	1.7	ABC	3	показали
телекомпания <nsubj выпустила >obj фильм	телекомпания	выпустила	фильм	1	1.7	ABC	3	выпустила
телепортация <nsubj представляет >obj исчезновение	телепортация	представляет	исчезновение	1	1.7	ABC	3	представляет
телефон <obj подсказал >nsubj гольфист	телефон	подсказал	гольфист	1	1.7	ABC	3	подсказал
тему <obj затронула >nsubj журналистка	тему	затронула	журналистка	1	1.7	ABC	3	затронула
тему <obj президенты <nsubj поднимут	тему	президенты	поднимут	1	1.7	ABC	3	поднимут
тендер <nsubj возмутил >obj людей	тендер	возмутил	людей	1	1.7	ABC	3	возмутил
теннисист <nsubj потерял >obj позицию	теннисист	потерял	позицию	1	1.7	ABC	3	потерял
теракт <obj готовили >nsubj члена	теракт	готовили	члена	1	1.7	ABC	3	готовили
терапия <nsubj носила >obj характер	терапия	носила	характер	1	1.7	ABC	3	носила
террористы <nsubj открыли >obj стрельбу	террористы	открыли	стрельбу	1	1.7	ABC	3	открыли
технология <nsubj имеет >obj потенциал	технология	имеет	потенциал	1	1.7	ABC	3	имеет
ткань <nsubj приобрела >obj качество	ткань	приобрела	качество	1	1.7	ABC	3	приобрела
товарищество <nsubj наделяет >obj партнеров	товарищество	наделяет	партнеров	1	1.7	ABC	3	наделяет
толпа <nsubj выслушала >obj тирана	толпа	выслушала	тирана	1	1.7	ABC	3	выслушала
тонна <nsubj подтверждают >obj лидерство	тонна	подтверждают	лидерство	1	1.7	ABC	3	подтверждают
топ-менеджер <nsubj нашел >obj работу	топ-менеджер	нашел	работу	1	1.7	ABC	3	нашел
торговцы <nsubj обманывают >obj поклонников	торговцы	обманывают	поклонников	1	1.7	ABC	3	обманывают
торжество <nsubj сократило >obj заседание	торжество	сократило	заседание	1	1.7	ABC	3	сократило
травму <obj получил >nsubj капитан	травму	получил	капитан	1	1.7	ABC	3	получил
травмы <obj получили >nsubj пешеходы	травмы	получили	пешеходы	1	1.7	ABC	3	получили
транспорт <nsubj продолжит >obj работу	транспорт	продолжит	работу	1	1.7	ABC	3	продолжит
трассы <nsubj возобновили >obj работу	трассы	возобновили	работу	1	1.7	ABC	3	возобновили
траулер <nsubj изменил >obj курс	траулер	изменил	курс	1	1.7	ABC	3	изменил
тренер <nsubj выразил >obj недовольство	тренер	выразил	недовольство	1	1.7	ABC	3	выразил
тренер <nsubj назвал >obj путь	тренер	назвал	путь	1	1.7	ABC	3	назвал
тренер <nsubj назвал >obj состав	тренер	назвал	состав	1	1.7	ABC	3	назвал
тренер <nsubj получил >obj рассечение	тренер	получил	рассечение	1	1.7	ABC	3	получил
тренер <nsubj прокомментировал >obj игру	тренер	прокомментировал	игру	1	1.7	ABC	3	прокомментировал
тренер <nsubj сравнил >obj уход	тренер	сравнил	уход	1	1.7	ABC	3	сравнил
тренеры <nsubj отпускали >obj футболистов	тренеры	отпускали	футболистов	1	1.7	ABC	3	отпускали
третей <nsubj изменили >obj порядок	третей	изменили	порядок	1	1.7	ABC	3	изменили
трибунал <nsubj признал >obj руководство	трибунал	признал	руководство	1	1.7	ABC	3	признал
трибунал <nsubj проигнорировал >obj бойкот	трибунал	проигнорировал	бойкот	1	1.7	ABC	3	проигнорировал
тролли <nsubj атаковали >obj аккаунт	тролли	атаковали	аккаунт	1	1.7	ABC	3	атаковали
трудолюбие <nsubj пробьют >obj дорогу	трудолюбие	пробьют	дорогу	1	1.7	ABC	3	пробьют
труппу <obj составляют >nsubj ученики	труппу	составляют	ученики	1	1.7	ABC	3	составляют
тунисцы <nsubj блокировали >obj штаб-квартиру	тунисцы	блокировали	штаб-квартиру	1	1.7	ABC	3	блокировали
туристы <nsubj расходуют >obj средства	туристы	расходуют	средства	1	1.7	ABC	3	расходуют
турки <nsubj высказывают >obj одобрение	турки	высказывают	одобрение	1	1.7	ABC	3	высказывают
туроператор <nsubj аннулировал >obj nчартеры	туроператор	аннулировал	nчартеры	1	1.7	ABC	3	аннулировал
тыс <nsubj получили >obj ранения	тыс	получили	ранения	1	1.7	ABC	3	получили
тысяч <nsubj требовали >obj отставки	тысяч	требовали	отставки	1	1.7	ABC	3	требовали
убитые <nsubj получили >obj ранение	убитые	получили	ранение	1	1.7	ABC	3	получили
увеличение <nsubj спасло >obj ситуацию	увеличение	спасло	ситуацию	1	1.7	ABC	3	спасло
удар <obj нанес >nsubj экипаж	удар	нанес	экипаж	1	1.7	ABC	3	нанес
узлы <nsubj решат >obj проблему	узлы	решат	проблему	1	1.7	ABC	3	решат
указ <nsubj обяжет >obj администрацию	указ	обяжет	администрацию	1	1.7	ABC	3	обяжет
украинцев <nsubj получили >obj выплаты	украинцев	получили	выплаты	1	1.7	ABC	3	получили
украинцы <nsubj похитили >obj соотечественника	украинцы	похитили	соотечественника	1	1.7	ABC	3	похитили
управление <nsubj выявило >obj ряд	управление	выявило	ряд	1	1.7	ABC	3	выявило
управление <nsubj объявило >obj предупреждение	управление	объявило	предупреждение	1	1.7	ABC	3	объявило
управление <nsubj опубликовало >obj данные	управление	опубликовало	данные	1	1.7	ABC	3	опубликовало
управление <nsubj передало >obj дело	управление	передало	дело	1	1.7	ABC	3	передало
управление <nsubj подготовило >obj доклад	управление	подготовило	доклад	1	1.7	ABC	3	подготовило
управление <nsubj представило >obj прогноз	управление	представило	прогноз	1	1.7	ABC	3	представило
управление <nsubj проведет >obj проверку	управление	проведет	проверку	1	1.7	ABC	3	проведет
упростил >obj положение >nsubj звонок	упростил	положение	звонок	1	1.7	ABC	3	упростил
уровень <nsubj превысил >obj норму	уровень	превысил	норму	1	1.7	ABC	3	превысил
уровень <nsubj создает >obj опасность	уровень	создает	опасность	1	1.7	ABC	3	создает
уровень <obj журналисты <nsubj характеризовали	уровень	журналисты	характеризовали	1	1.7	ABC	3	характеризовали
