Tree	Node A-form	Node B-form	Node C-form	Absolute frequency	Relative frequency	Order	Number of nodes	Head node
وزیر <nsubj ضرورت <obj کیا	وزیر	ضرورت	کیا	1	1.6	ABC	3	کیا
وزیر <nsubj کہا >obj قیمت	وزیر	کہا	قیمت	1	1.6	ABC	3	کہا
وزیر <nsubj کہا >obj مقصد	وزیر	کہا	مقصد	1	1.6	ABC	3	کہا
ولن <nsubj دلوں <obj چھو	ولن	دلوں	چھو	1	1.6	ABC	3	چھو
وکیل <nsubj الزام <obj کیا	وکیل	الزام	کیا	1	1.6	ABC	3	کیا
وکیل <nsubj کہا >obj بنیاد	وکیل	کہا	بنیاد	1	1.6	ABC	3	کہا
وکیل <nsubj کہا >obj مجرم	وکیل	کہا	مجرم	1	1.6	ABC	3	کہا
وکیلوں <nsubj فیصلے <obj دیا	وکیلوں	فیصلے	دیا	1	1.6	ABC	3	دیا
ویڈ <nsubj غصہ <obj کیا	ویڈ	غصہ	کیا	1	1.6	ABC	3	کیا
ویڈیو <nsubj تعریفیں <obj کرائی	ویڈیو	تعریفیں	کرائی	1	1.6	ABC	3	کرائی
ٹرانسفارمرز <nsubj حصوں <obj کرتے	ٹرانسفارمرز	حصوں	کرتے	1	1.6	ABC	3	کرتے
ٹرک <nsubj گاڑی <obj ٹکرا	ٹرک	گاڑی	ٹکرا	1	1.6	ABC	3	ٹکرا
ٹریلر <nsubj دلچسپی <obj بھر	ٹریلر	دلچسپی	بھر	1	1.6	ABC	3	بھر
ٹریلر <nsubj دلچسپی <obj کی	ٹریلر	دلچسپی	کی	1	1.6	ABC	3	کی
ٹریلر <nsubj فینز <obj کردیا	ٹریلر	فینز	کردیا	1	1.6	ABC	3	کردیا
ٹوئیٹر <nsubj اکاؤنٹس <obj کردیے	ٹوئیٹر	اکاؤنٹس	کردیے	1	1.6	ABC	3	کردیے
ٹھرمومیٹر <nsubj حرارت <obj ناپتا	ٹھرمومیٹر	حرارت	ناپتا	1	1.6	ABC	3	ناپتا
ٹیم <nsubj الگورتھم <obj کیا	ٹیم	الگورتھم	کیا	1	1.6	ABC	3	کیا
ٹیم <nsubj ایک <obj ہرا	ٹیم	ایک	ہرا	1	1.6	ABC	3	ہرا
ٹیم <nsubj باب <obj کھول	ٹیم	باب	کھول	1	1.6	ABC	3	کھول
ٹیم <nsubj بالنگ <obj بنایا	ٹیم	بالنگ	بنایا	1	1.6	ABC	3	بنایا
ٹیم <nsubj برابری <obj کر	ٹیم	برابری	کر	1	1.6	ABC	3	کر
ٹیم <nsubj بولرز <obj بھیج	ٹیم	بولرز	بھیج	1	1.6	ABC	3	بھیج
ٹیم <nsubj بولرز <obj بھیجا	ٹیم	بولرز	بھیجا	1	1.6	ABC	3	بھیجا
ٹیم <nsubj تجربہ <obj کر	ٹیم	تجربہ	کر	1	1.6	ABC	3	کر
ٹیم <nsubj تجربہ <obj کرنے	ٹیم	تجربہ	کرنے	1	1.6	ABC	3	کرنے
ٹیم <nsubj ترکیب <obj کی	ٹیم	ترکیب	کی	1	1.6	ABC	3	کی
ٹیم <nsubj ترکیب <obj کیا	ٹیم	ترکیب	کیا	1	1.6	ABC	3	کیا
ٹیم <nsubj تصاویر <obj کھینچیں	ٹیم	تصاویر	کھینچیں	1	1.6	ABC	3	کھینچیں
ٹیم <nsubj تیاری <obj کردی	ٹیم	تیاری	کردی	1	1.6	ABC	3	کردی
ٹیم <nsubj تیاریاں <obj رکھنی	ٹیم	تیاریاں	رکھنی	1	1.6	ABC	3	رکھنی
ٹیم <nsubj تیاریاں <obj کر	ٹیم	تیاریاں	کر	1	1.6	ABC	3	کر
ٹیم <nsubj جگہ <obj بنالی	ٹیم	جگہ	بنالی	1	1.6	ABC	3	بنالی
ٹیم <nsubj جگہ <obj کرلی	ٹیم	جگہ	کرلی	1	1.6	ABC	3	کرلی
ٹیم <nsubj حصول <obj کیا	ٹیم	حصول	کیا	1	1.6	ABC	3	کیا
ٹیم <nsubj دفاع <obj بنایا	ٹیم	دفاع	بنایا	1	1.6	ABC	3	بنایا
ٹیم <nsubj رنز <obj بنا	ٹیم	رنز	بنا	1	1.6	ABC	3	بنا
ٹیم <nsubj رنز <obj بنانے	ٹیم	رنز	بنانے	1	1.6	ABC	3	بنانے
ٹیم <nsubj سطح <obj کرنے	ٹیم	سطح	کرنے	1	1.6	ABC	3	کرنے
ٹیم <nsubj سفر <obj کر	ٹیم	سفر	کر	1	1.6	ABC	3	کر
ٹیم <nsubj سکورز <obj کئے	ٹیم	سکورز	کئے	1	1.6	ABC	3	کئے
ٹیم <nsubj سیریز <obj لی	ٹیم	سیریز	لی	1	1.6	ABC	3	لی
ٹیم <nsubj سیریز <obj لیا	ٹیم	سیریز	لیا	1	1.6	ABC	3	لیا
ٹیم <nsubj سیریز <obj لیں	ٹیم	سیریز	لیں	1	1.6	ABC	3	لیں
ٹیم <nsubj شکریہ <obj کیا	ٹیم	شکریہ	کیا	1	1.6	ABC	3	کیا
ٹیم <nsubj فہرست <obj کی	ٹیم	فہرست	کی	1	1.6	ABC	3	کی
ٹیم <nsubj قرار <obj کرتے	ٹیم	قرار	کرتے	1	1.6	ABC	3	کرتے
ٹیم <nsubj لائن <obj کر	ٹیم	لائن	کر	1	1.6	ABC	3	کر
ٹیم <nsubj لسٹ <obj کر	ٹیم	لسٹ	کر	1	1.6	ABC	3	کر
ٹیم <nsubj مقابلہ <obj جیتا	ٹیم	مقابلہ	جیتا	1	1.6	ABC	3	جیتا
ٹیم <nsubj مقابلہ <obj کھیلا	ٹیم	مقابلہ	کھیلا	1	1.6	ABC	3	کھیلا
ٹیم <nsubj مقابلہ <obj کھیلنا	ٹیم	مقابلہ	کھیلنا	1	1.6	ABC	3	کھیلنا
ٹیم <nsubj مقابلے <obj کردیا	ٹیم	مقابلے	کردیا	1	1.6	ABC	3	کردیا
ٹیم <nsubj موقع <obj ہے	ٹیم	موقع	ہے	1	1.6	ABC	3	ہے
ٹیم <nsubj مہارتوں <obj دکھائیں	ٹیم	مہارتوں	دکھائیں	1	1.6	ABC	3	دکھائیں
ٹیم <nsubj میچ <obj کھیلا	ٹیم	میچ	کھیلا	1	1.6	ABC	3	کھیلا
ٹیم <nsubj میچ <obj کھیلنا	ٹیم	میچ	کھیلنا	1	1.6	ABC	3	کھیلنا
ٹیم <nsubj میچ <obj کھیلے	ٹیم	میچ	کھیلے	1	1.6	ABC	3	کھیلے
ٹیم <nsubj میچز <obj کھیلے	ٹیم	میچز	کھیلے	1	1.6	ABC	3	کھیلے
ٹیم <nsubj نتیجہ <obj کیا	ٹیم	نتیجہ	کیا	1	1.6	ABC	3	کیا
ٹیم <nsubj وکٹ <obj ہاری	ٹیم	وکٹ	ہاری	1	1.6	ABC	3	ہاری
ٹیم <nsubj وکٹیں <obj نکالیں	ٹیم	وکٹیں	نکالیں	1	1.6	ABC	3	نکالیں
ٹیم <nsubj ٹارگٹ <obj بنائی	ٹیم	ٹارگٹ	بنائی	1	1.6	ABC	3	بنائی
ٹیم <nsubj ٹشوز <obj بنائے	ٹیم	ٹشوز	بنائے	1	1.6	ABC	3	بنائے
ٹیم <nsubj ٹشوز <obj کئے	ٹیم	ٹشوز	کئے	1	1.6	ABC	3	کئے
ٹیم <nsubj ٹوئنٹیز <obj جیتے	ٹیم	ٹوئنٹیز	جیتے	1	1.6	ABC	3	جیتے
ٹیم <nsubj ٹیم <obj بھیج	ٹیم	ٹیم	بھیج	1	1.6	ABC	3	بھیج
ٹیم <nsubj ٹیم <obj دی	ٹیم	ٹیم	دی	1	1.6	ABC	3	دی
ٹیم <nsubj ٹیم <obj دے	ٹیم	ٹیم	دے	1	1.6	ABC	3	دے
ٹیم <nsubj ٹیم <obj کردیا	ٹیم	ٹیم	کردیا	1	1.6	ABC	3	کردیا
ٹیم <nsubj ٹیموں <obj کرنا	ٹیم	ٹیموں	کرنا	1	1.6	ABC	3	کرنا
ٹیم <nsubj ٹیکنالوجی <obj کی	ٹیم	ٹیکنالوجی	کی	1	1.6	ABC	3	کی
ٹیم <nsubj ڈھال <obj کی	ٹیم	ڈھال	کی	1	1.6	ABC	3	کی
ٹیم <nsubj کارکردگی <obj بنایا	ٹیم	کارکردگی	بنایا	1	1.6	ABC	3	بنایا
ٹیم <nsubj کارکردگی <obj دکھائی	ٹیم	کارکردگی	دکھائی	1	1.6	ABC	3	دکھائی
ٹیم <nsubj کارکردگی <obj کرنی	ٹیم	کارکردگی	کرنی	1	1.6	ABC	3	کرنی
ٹیم <nsubj کارکردگی <obj کی	ٹیم	کارکردگی	کی	1	1.6	ABC	3	کی
ٹیم <nsubj کام <obj کرنا	ٹیم	کام	کرنا	1	1.6	ABC	3	کرنا
ٹیم <nsubj کامیابی <obj کرلی	ٹیم	کامیابی	کرلی	1	1.6	ABC	3	کرلی
ٹیم <nsubj کردار <obj کر	ٹیم	کردار	کر	1	1.6	ABC	3	کر
ٹیم <nsubj کردار <obj کیا	ٹیم	کردار	کیا	1	1.6	ABC	3	کیا
ٹیم <nsubj کرنے >obj فینس	ٹیم	کرنے	فینس	1	1.6	ABC	3	کرنے
ٹیم <nsubj کرکٹ <obj کھیلے	ٹیم	کرکٹ	کھیلے	1	1.6	ABC	3	کھیلے
ٹیم <nsubj کوشش <obj دی	ٹیم	کوشش	دی	1	1.6	ABC	3	دی
ٹیم <nsubj کوششوں <obj رکھا	ٹیم	کوششوں	رکھا	1	1.6	ABC	3	رکھا
ٹیم <nsubj کپ <obj جیتا	ٹیم	کپ	جیتا	1	1.6	ABC	3	جیتا
ٹیم <nsubj کھلاڑیوں <obj بلایا	ٹیم	کھلاڑیوں	بلایا	1	1.6	ABC	3	بلایا
ٹیم <nsubj کھلاڑیوں <obj کیا	ٹیم	کھلاڑیوں	کیا	1	1.6	ABC	3	کیا
ٹیم <nsubj کھیل <obj بنایا	ٹیم	کھیل	بنایا	1	1.6	ABC	3	بنایا
ٹیم <nsubj کھیل <obj روک	ٹیم	کھیل	روک	1	1.6	ABC	3	روک
ٹیم <nsubj ہاتھ <obj بڑھائے	ٹیم	ہاتھ	بڑھائے	1	1.6	ABC	3	بڑھائے
ٹیم <nsubj ہدف <obj دیا	ٹیم	ہدف	دیا	1	1.6	ABC	3	دیا
ٹیمز <nsubj جگہ <obj بنانا	ٹیمز	جگہ	بنانا	1	1.6	ABC	3	بنانا
ٹیموں <nsubj اننگز <obj دکھائے	ٹیموں	اننگز	دکھائے	1	1.6	ABC	3	دکھائے
ٹیموں <nsubj بجٹ <obj کیا	ٹیموں	بجٹ	کیا	1	1.6	ABC	3	کیا
ٹیموں <nsubj تیاریاں <obj کر	ٹیموں	تیاریاں	کر	1	1.6	ABC	3	کر
ٹیموں <nsubj روپے <obj کئے	ٹیموں	روپے	کئے	1	1.6	ABC	3	کئے
ٹیموں <nsubj شرٹس <obj خریدے	ٹیموں	شرٹس	خریدے	1	1.6	ABC	3	خریدے
ٹیموں <nsubj شرٹس <obj کروائے	ٹیموں	شرٹس	کروائے	1	1.6	ABC	3	کروائے
ٹیموں <nsubj فہرستیں <obj کر	ٹیموں	فہرستیں	کر	1	1.6	ABC	3	کر
ٹیموں <nsubj کام <obj کیا	ٹیموں	کام	کیا	1	1.6	ABC	3	کیا
ٹیموں <nsubj کامیابی <obj کی	ٹیموں	کامیابی	کی	1	1.6	ABC	3	کی
ٹیموں <nsubj کردار <obj کیا	ٹیموں	کردار	کیا	1	1.6	ABC	3	کیا
ٹیموں <nsubj کیمپس <obj کئے	ٹیموں	کیمپس	کئے	1	1.6	ABC	3	کئے
ٹیمیں <nsubj ٹیموں <obj کریں	ٹیمیں	ٹیموں	کریں	1	1.6	ABC	3	کریں
ٹیچر <nsubj طریقہ <obj بتایا	ٹیچر	طریقہ	بتایا	1	1.6	ABC	3	بتایا
ٹیکنالوجی <obj کمپنی <nsubj کی	ٹیکنالوجی	کمپنی	کی	1	1.6	ABC	3	کی
پاکستانی <nsubj کام <obj کرتے	پاکستانی	کام	کرتے	1	1.6	ABC	3	کرتے
پروجیکٹس <nsubj مواقع <obj کر	پروجیکٹس	مواقع	کر	1	1.6	ABC	3	کر
پلیر <nsubj میچ <obj کرنے	پلیر	میچ	کرنے	1	1.6	ABC	3	کرنے
پولیس <nsubj افراد <obj کر	پولیس	افراد	کر	1	1.6	ABC	3	کر
پولیس <nsubj بندوق <obj کیا	پولیس	بندوق	کیا	1	1.6	ABC	3	کیا
پولیس <nsubj بچے <obj بچا	پولیس	بچے	بچا	1	1.6	ABC	3	بچا
پولیس <nsubj تحقیقات <obj کر	پولیس	تحقیقات	کر	1	1.6	ABC	3	کر
پولیس <nsubj دوست <obj کر	پولیس	دوست	کر	1	1.6	ABC	3	کر
پولیس <nsubj دکاندار <obj کر	پولیس	دکاندار	کر	1	1.6	ABC	3	کر
پولیس <nsubj شخص <obj کر	پولیس	شخص	کر	1	1.6	ABC	3	کر
پولیس <nsubj عملیات <obj کر	پولیس	عملیات	کر	1	1.6	ABC	3	کر
پولیس <nsubj لڑکیوں <obj پکڑ	پولیس	لڑکیوں	پکڑ	1	1.6	ABC	3	پکڑ
پولیس <nsubj لڑکیوں <obj پکڑا	پولیس	لڑکیوں	پکڑا	1	1.6	ABC	3	پکڑا
پولیس <nsubj لڑکیوں <obj کر	پولیس	لڑکیوں	کر	1	1.6	ABC	3	کر
پولیس <nsubj مشتبہ <obj کیا	پولیس	مشتبہ	کیا	1	1.6	ABC	3	کیا
پولیس <nsubj مقدمات <obj کئے	پولیس	مقدمات	کئے	1	1.6	ABC	3	کئے
پولیس <nsubj مقدمہ <obj کر	پولیس	مقدمہ	کر	1	1.6	ABC	3	کر
پولیس <nsubj کار <obj کر	پولیس	کار	کر	1	1.6	ABC	3	کر
پولیس <nsubj گاڑی <obj کیا	پولیس	گاڑی	کیا	1	1.6	ABC	3	کیا
پولیس <nsubj گروہوں <obj بنایا	پولیس	گروہوں	بنایا	1	1.6	ABC	3	بنایا
پولیس <nsubj ہدایات <obj کی	پولیس	ہدایات	کی	1	1.6	ABC	3	کی
پہیلی <nsubj دماغ <obj کر	پہیلی	دماغ	کر	1	1.6	ABC	3	کر
پیسرز <nsubj لائن <obj روکا	پیسرز	لائن	روکا	1	1.6	ABC	3	روکا
پیشہ <nsubj دلچسپی <obj کی	پیشہ	دلچسپی	کی	1	1.6	ABC	3	کی
چانسلر <nsubj بتایا >obj اقدام	چانسلر	بتایا	اقدام	1	1.6	ABC	3	بتایا
چپ <obj ٹیم <nsubj کیا	چپ	ٹیم	کیا	1	1.6	ABC	3	کیا
چڑیا <nsubj کردار <obj کر	چڑیا	کردار	کر	1	1.6	ABC	3	کر
چیزیں <nsubj زندگی <obj بناتی	چیزیں	زندگی	بناتی	1	1.6	ABC	3	بناتی
چیلسی <obj شہریوں <nsubj بنایا	چیلسی	شہریوں	بنایا	1	1.6	ABC	3	بنایا
چیلنجر <nsubj رینز <obj ڈال	چیلنجر	رینز	ڈال	1	1.6	ABC	3	ڈال
ڈائریکٹر <nsubj بتایا >obj کہانی	ڈائریکٹر	بتایا	کہانی	1	1.6	ABC	3	بتایا
ڈائریکٹر <nsubj کام <obj کر	ڈائریکٹر	کام	کر	1	1.6	ABC	3	کر
ڈائریکٹرز <nsubj فیصلے <obj کر	ڈائریکٹرز	فیصلے	کر	1	1.6	ABC	3	کر
ڈائریکٹری <obj ڈائریکٹر <nsubj کر	ڈائریکٹری	ڈائریکٹر	کر	1	1.6	ABC	3	کر
ڈرائیور <nsubj بس <obj بچا	ڈرائیور	بس	بچا	1	1.6	ABC	3	بچا
ڈرائیور <nsubj تبدیلی <obj لائی	ڈرائیور	تبدیلی	لائی	1	1.6	ABC	3	لائی
ڈرائیور <obj لوگوں <nsubj کیا	ڈرائیور	لوگوں	کیا	1	1.6	ABC	3	کیا
ڈیزائنرز <nsubj انٹرویوز <obj دیے	ڈیزائنرز	انٹرویوز	دیے	1	1.6	ABC	3	دیے
ڈیزائنرز <nsubj بکنگ <obj کر	ڈیزائنرز	بکنگ	کر	1	1.6	ABC	3	کر
ڈیزائنرز <nsubj تقریبات <obj کیں	ڈیزائنرز	تقریبات	کیں	1	1.6	ABC	3	کیں
ڈیزائنرز <nsubj مدلز <obj سجایا	ڈیزائنرز	مدلز	سجایا	1	1.6	ABC	3	سجایا
ڈیزائنرز <nsubj ملبوسات <obj کئے	ڈیزائنرز	ملبوسات	کئے	1	1.6	ABC	3	کئے
ڈیوائس <nsubj آسانی <obj کرتا	ڈیوائس	آسانی	کرتا	1	1.6	ABC	3	کرتا
ڈیوائس <nsubj صلاحیت <obj کرتا	ڈیوائس	صلاحیت	کرتا	1	1.6	ABC	3	کرتا
ڈیوائس <nsubj معلومات <obj کرتا	ڈیوائس	معلومات	کرتا	1	1.6	ABC	3	کرتا
کارخانوں <nsubj ٹیسٹس <obj کیے	کارخانوں	ٹیسٹس	کیے	1	1.6	ABC	3	کیے
کارخانے <nsubj سائٹ <obj کی	کارخانے	سائٹ	کی	1	1.6	ABC	3	کی
کارخانے <nsubj ٹیم <obj کی	کارخانے	ٹیم	کی	1	1.6	ABC	3	کی
کارروائی <nsubj بتایا >obj ب	کارروائی	بتایا	ب	1	1.6	ABC	3	بتایا
کارروائی <nsubj فینز <obj کر	کارروائی	فینز	کر	1	1.6	ABC	3	کر
کارروائیوں <obj عوام <nsubj ہوگا	کارروائیوں	عوام	ہوگا	1	1.6	ABC	3	ہوگا
کارنامے <nsubj کرنیش <obj کھڑی	کارنامے	کرنیش	کھڑی	1	1.6	ABC	3	کھڑی
کارنیوال <nsubj لوگوں <obj کرتا	کارنیوال	لوگوں	کرتا	1	1.6	ABC	3	کرتا
کارکنان <nsubj ٹیکنالوجی <obj کی	کارکنان	ٹیکنالوجی	کی	1	1.6	ABC	3	کی
کارکنان <nsubj کام <obj کیا	کارکنان	کام	کیا	1	1.6	ABC	3	کیا
کارکنان <nsubj کھیل <obj کیا	کارکنان	کھیل	کیا	1	1.6	ABC	3	کیا
کام <obj ہیں >nsubj سرمای	کام	ہیں	سرمای	1	1.6	ABC	3	ہیں
کامیابی <nsubj احساس <obj کیا	کامیابی	احساس	کیا	1	1.6	ABC	3	کیا
کتاب <nsubj نام <obj ہے	کتاب	نام	ہے	1	1.6	ABC	3	ہے
کتابیں <nsubj زندگی <obj بناتی	کتابیں	زندگی	بناتی	1	1.6	ABC	3	بناتی
کراٹیکاز <nsubj تمغہ <obj کرلیا	کراٹیکاز	تمغہ	کرلیا	1	1.6	ABC	3	کرلیا
کرداروں <nsubj کام <obj کرنا	کرداروں	کام	کرنا	1	1.6	ABC	3	کرنا
کرنسی <nsubj دائرہ <obj کہلائے	کرنسی	دائرہ	کہلائے	1	1.6	ABC	3	کہلائے
کرکٹ <nsubj ریکارڈ <obj کیا	کرکٹ	ریکارڈ	کیا	1	1.6	ABC	3	کیا
کرکٹرز <nsubj آرام <obj ملے	کرکٹرز	آرام	ملے	1	1.6	ABC	3	ملے
کرکٹرز <nsubj جرمانے <obj دینے	کرکٹرز	جرمانے	دینے	1	1.6	ABC	3	دینے
کریمنلز <nsubj سسٹمز <obj کیا	کریمنلز	سسٹمز	کیا	1	1.6	ABC	3	کیا
کریمنلز <nsubj مالور <obj کیا	کریمنلز	مالور	کیا	1	1.6	ABC	3	کیا
کسٹمز <nsubj چھالیہ <obj کرلی	کسٹمز	چھالیہ	کرلی	1	1.6	ABC	3	کرلی
کلائنٹ <nsubj مقدمہ <obj کرنے	کلائنٹ	مقدمہ	کرنے	1	1.6	ABC	3	کرنے
کلپس <nsubj کام <obj کرے	کلپس	کام	کرے	1	1.6	ABC	3	کرے
کمپنی <nsubj اسٹوڈیو <obj خرید	کمپنی	اسٹوڈیو	خرید	1	1.6	ABC	3	خرید
کمپنی <nsubj ایپ <obj کی	کمپنی	ایپ	کی	1	1.6	ABC	3	کی
کمپنی <nsubj بیان <obj کیا	کمپنی	بیان	کیا	1	1.6	ABC	3	کیا
کمپنی <nsubj تدابیر <obj کردیں	کمپنی	تدابیر	کردیں	1	1.6	ABC	3	کردیں
کمپنی <nsubj تقسیم <obj کردی	کمپنی	تقسیم	کردی	1	1.6	ABC	3	کردی
کمپنی <nsubj مدت <obj بڑھا	کمپنی	مدت	بڑھا	1	1.6	ABC	3	بڑھا
کمپنی <nsubj مواد <obj کیے	کمپنی	مواد	کیے	1	1.6	ABC	3	کیے
کمپنی <nsubj ٹیم <obj دی	کمپنی	ٹیم	دی	1	1.6	ABC	3	دی
کمپنی <nsubj پرواز <obj کر	کمپنی	پرواز	کر	1	1.6	ABC	3	کر
کمپنی <nsubj چارجر <obj کرتی	کمپنی	چارجر	کرتی	1	1.6	ABC	3	کرتی
کمپنی <nsubj چارجر <obj کرے	کمپنی	چارجر	کرے	1	1.6	ABC	3	کرے
کمپنی <nsubj ڈالر <obj دیئے	کمپنی	ڈالر	دیئے	1	1.6	ABC	3	دیئے
کمپنی <nsubj ڈیزائن <obj رکھتے	کمپنی	ڈیزائن	رکھتے	1	1.6	ABC	3	رکھتے
کمپنی <nsubj کاروں <obj کرنا	کمپنی	کاروں	کرنا	1	1.6	ABC	3	کرنا
کمپنی <nsubj کالوں <obj چھانتی	کمپنی	کالوں	چھانتی	1	1.6	ABC	3	چھانتی
کمپنی <nsubj کام <obj کر	کمپنی	کام	کر	1	1.6	ABC	3	کر
کمپنی <nsubj کامیابی <obj کرلی	کمپنی	کامیابی	کرلی	1	1.6	ABC	3	کرلی
کمپنی <nsubj کلٹس <obj کیا	کمپنی	کلٹس	کیا	1	1.6	ABC	3	کیا
کمپنیاں <nsubj تقریبات <obj کر	کمپنیاں	تقریبات	کر	1	1.6	ABC	3	کر
کمپنیاں <nsubj پروڈکٹس <obj کرتی	کمپنیاں	پروڈکٹس	کرتی	1	1.6	ABC	3	کرتی
کمپنیوں <nsubj استعمال <obj کر	کمپنیوں	استعمال	کر	1	1.6	ABC	3	کر
کمپنیوں <nsubj دلچسپی <obj کی	کمپنیوں	دلچسپی	کی	1	1.6	ABC	3	کی
کمپنیوں <nsubj شیئرز <obj خریدے	کمپنیوں	شیئرز	خریدے	1	1.6	ABC	3	خریدے
کمپنیوں <nsubj قدمیں <obj بڑھائی	کمپنیوں	قدمیں	بڑھائی	1	1.6	ABC	3	بڑھائی
کمپنیوں <nsubj ٹیکنالوجی <obj کرنا	کمپنیوں	ٹیکنالوجی	کرنا	1	1.6	ABC	3	کرنا
کمپنیوں <nsubj کاری <obj کیا	کمپنیوں	کاری	کیا	1	1.6	ABC	3	کیا
کمپنیوں <nsubj کیمپس <obj کردیے	کمپنیوں	کیمپس	کردیے	1	1.6	ABC	3	کردیے
کمپوزر <nsubj موسیقی <obj کی	کمپوزر	موسیقی	کی	1	1.6	ABC	3	کی
کمپیوٹرز <nsubj سسٹمز <obj کرنا	کمپیوٹرز	سسٹمز	کرنا	1	1.6	ABC	3	کرنا
کمپیوٹرز <nsubj ورژن <obj کرنا	کمپیوٹرز	ورژن	کرنا	1	1.6	ABC	3	کرنا
کمیشن <nsubj ریلیز <obj دیا	کمیشن	ریلیز	دیا	1	1.6	ABC	3	دیا
کمیشن <nsubj ریلیز <obj روک	کمیشن	ریلیز	روک	1	1.6	ABC	3	روک
کمیٹی <nsubj ترتیبات <obj کی	کمیٹی	ترتیبات	کی	1	1.6	ABC	3	کی
کمیٹی <nsubj شرکت <obj کر	کمیٹی	شرکت	کر	1	1.6	ABC	3	کر
کمیٹی <nsubj فہرست <obj کی	کمیٹی	فہرست	کی	1	1.6	ABC	3	کی
کمیٹی <nsubj مسئلے <obj کرے	کمیٹی	مسئلے	کرے	1	1.6	ABC	3	کرے
کمیٹی <nsubj کر >obj انتخاب	کمیٹی	کر	انتخاب	1	1.6	ABC	3	کر
کنندگان <nsubj ایفون <obj دیتے	کنندگان	ایفون	دیتے	1	1.6	ABC	3	دیتے
کنٹرولر <nsubj استعمال <obj کرتا	کنٹرولر	استعمال	کرتا	1	1.6	ABC	3	کرتا
کنٹرولر <obj بچے <nsubj کریں	کنٹرولر	بچے	کریں	1	1.6	ABC	3	کریں
کپتان <nsubj کردار <obj کیا	کپتان	کردار	کیا	1	1.6	ABC	3	کیا
کپتان <nsubj کھلاڑی <obj نکال	کپتان	کھلاڑی	نکال	1	1.6	ABC	3	نکال
کپتان <nsubj کھیل <obj کھیلا	کپتان	کھیل	کھیلا	1	1.6	ABC	3	کھیلا
کپتان <nsubj کہا >obj کامیابی	کپتان	کہا	کامیابی	1	1.6	ABC	3	کہا
کپتانوں <nsubj خدشہ <obj کیا	کپتانوں	خدشہ	کیا	1	1.6	ABC	3	کیا
کپڑے <nsubj زندگی <obj بناتے	کپڑے	زندگی	بناتے	1	1.6	ABC	3	بناتے
کھلاڑی <nsubj بال <obj بھیجتا	کھلاڑی	بال	بھیجتا	1	1.6	ABC	3	بھیجتا
کھلاڑی <nsubj رنز <obj بناتا	کھلاڑی	رنز	بناتا	1	1.6	ABC	3	بناتا
کھلاڑی <nsubj سلسلہ <obj جوڑنے	کھلاڑی	سلسلہ	جوڑنے	1	1.6	ABC	3	جوڑنے
کھلاڑی <nsubj میڈل <obj دلایا	کھلاڑی	میڈل	دلایا	1	1.6	ABC	3	دلایا
کھلاڑی <nsubj ویگن <obj بنانے	کھلاڑی	ویگن	بنانے	1	1.6	ABC	3	بنانے
کھلاڑی <nsubj کارڈ <obj کرتے	کھلاڑی	کارڈ	کرتے	1	1.6	ABC	3	کرتے
کھلاڑی <nsubj کہا >obj لمحہ	کھلاڑی	کہا	لمحہ	1	1.6	ABC	3	کہا
کھلاڑیوں <nsubj بال <obj بھیجا	کھلاڑیوں	بال	بھیجا	1	1.6	ABC	3	بھیجا
کھلاڑیوں <nsubj بلےبازی <obj کیا	کھلاڑیوں	بلےبازی	کیا	1	1.6	ABC	3	کیا
کھلاڑیوں <nsubj بیٹنگ <obj کی	کھلاڑیوں	بیٹنگ	کی	1	1.6	ABC	3	کی
کھلاڑیوں <nsubj جان <obj پڑھائی	کھلاڑیوں	جان	پڑھائی	1	1.6	ABC	3	پڑھائی
کھلاڑیوں <nsubj حملوں <obj بڑھایا	کھلاڑیوں	حملوں	بڑھایا	1	1.6	ABC	3	بڑھایا
کھلاڑیوں <nsubj دماغ <obj کرنا	کھلاڑیوں	دماغ	کرنا	1	1.6	ABC	3	کرنا
کھلاڑیوں <nsubj فیصلہ <obj کیا	کھلاڑیوں	فیصلہ	کیا	1	1.6	ABC	3	کیا
کھلاڑیوں <nsubj قوت <obj دکھائی	کھلاڑیوں	قوت	دکھائی	1	1.6	ABC	3	دکھائی
کھلاڑیوں <nsubj قوت <obj کر	کھلاڑیوں	قوت	کر	1	1.6	ABC	3	کر
کھلاڑیوں <nsubj لائن <obj کر	کھلاڑیوں	لائن	کر	1	1.6	ABC	3	کر
کھلاڑیوں <nsubj موقع <obj ہونے	کھلاڑیوں	موقع	ہونے	1	1.6	ABC	3	ہونے
کھلاڑیوں <nsubj ناموں <obj کیا	کھلاڑیوں	ناموں	کیا	1	1.6	ABC	3	کیا
کھلاڑیوں <nsubj کامیابی <obj کرنی	کھلاڑیوں	کامیابی	کرنی	1	1.6	ABC	3	کرنی
کھلاڑیوں <nsubj کردار <obj کرنا	کھلاڑیوں	کردار	کرنا	1	1.6	ABC	3	کرنا
کھلاڑیوں <nsubj کرداروں <obj کیا	کھلاڑیوں	کرداروں	کیا	1	1.6	ABC	3	کیا
کھلاڑیوں <nsubj کرکٹ <obj کھیلا	کھلاڑیوں	کرکٹ	کھیلا	1	1.6	ABC	3	کھیلا
کھلاڑیوں <nsubj گول <obj بننے	کھلاڑیوں	گول	بننے	1	1.6	ABC	3	بننے
کہانی <nsubj دلوں <obj چھوا	کہانی	دلوں	چھوا	1	1.6	ABC	3	چھوا
